league_id,league_name,year,draft_type,num_teams,scoring_type,roster_size,num_starters,num_bench,ppr_points,keepers,num_rostered_qb,num_rostered_rb,num_rostered_rb_wr,num_rostered_wr,num_rostered_te,num_rostered_d_st,num_rostered_k,num_rostered_be,num_rostered_rb_wr_te,num_rostered_ir,num_rostered_wr_te,num_rostered_dt,num_rostered_de,num_rostered_lb,num_rostered_edr,num_rostered_cb,num_rostered_s,num_rostered_dp,num_rostered_p,num_rostered_hc,num_rostered_op,num_rostered_dl,num_rostered_db
626673,Seattle PPR 626673,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626680,Franks,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626690,Star Football,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626692,All about the TDs,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626699,Northridge King of the Hill,2017,draft,8,head_to_head_points,16,8,8,0,0,1,2,0,1,0,1,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
626700,Red Raider Fans,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626703,The Helping Friendly League,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626707,Canton GlenOak FFL,2017,draft,14,head_to_head_points,18,9,9,1,0,1,1,0,0,0,1,1,9,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0
626715,WYANGSF,2017,draft,10,head_to_head_points,16,9,7,1,2,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626725,Not here to Socialize,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626733,Best of the West Side,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626735,THE 13TH STEP,2017,draft,12,head_to_head_points,17,9,8,1,0,1,2,0,2,1,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626740,Dots2017,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626746,The Real Housewives of Boystown,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626760,Denver PPR 626760,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626765,Green Bay 8-Team PPR 626765,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626777,Doogie Howser Wannabes,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626780,BIDMC Anesthesia,2017,draft,10,head_to_head_points,14,9,5,0.5,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626784,Dick Wreckers,2017,draft,12,head_to_head_points,18,9,9,1,0,1,2,0,2,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626797,Mashers,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
626803,Disc Double Check Your Lineups,2017,draft,12,head_to_head_points,19,13,6,0.5,0,1,2,0,3,1,1,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
626806,Arizona 12-Team PPR 626806,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626807,Philadelphia 8-Team 626807,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626808,ThatFantasyLeague,2017,draft,14,head_to_head_points,15,10,5,2,0,1,2,1,2,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626824,FFL2K17,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626828,fantasy funness,2017,draft,10,head_to_head_points,17,10,7,0,0,2,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626833,Marcellus,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626836,The League of Ordinary Gentlemen,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626852,Norris Division V,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626859,Megas 2017 FFL challenge,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626863,buffalo football league,2017,draft,8,head_to_head_points,18,10,8,0,0,1,2,1,3,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626867,West Side FFL,2017,draft,12,head_to_head_points,14,9,5,0,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626874,Whoop Ass,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626892,King Dauphin Island,2017,draft,12,head_to_head_points,17,10,7,0,0,1,2,0,3,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626896,GO HARD OR GO HOME,2017,draft,16,head_to_head_points,17,10,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626903,Denver PPR 626903,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626911,The Tremendous 12,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626928,Detroit PPR 626928,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626930,45 Warriors,2017,draft,12,head_to_head_points,15,10,5,0,0,1,2,0,3,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626934,Indianapolis 8-Team 626934,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626935,Fumunda A-Town,2017,draft,12,head_to_head_points,14,9,5,1,1,1,2,1,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626945,Winning,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626961,Jackson Fam,2017,draft,8,head_to_head_points,17,10,7,0,0,1,2,1,2,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
626962,No Pants League,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626969,Fantasy Champs,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626975,The Unjustice League,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626985,No Borders League,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626991,Schienebeck Family,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626995,NFFL,2017,draft,12,head_to_head_points,17,9,8,0,0,1,1,1,2,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627010,teh league of epicproleetness,2017,draft,10,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627012,Waterbury Sunday Funday,2017,draft,12,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627013,Ames Area Experts,2017,draft,8,head_to_head_points,15,7,8,1,3,1,2,0,2,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627030,Sober squad!!!,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627032,Pike Fantasy Football,2017,draft,12,head_to_head_points,18,9,9,0,0,1,2,0,3,1,1,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
627035,Big Dogs Fantasy Football,2017,draft,8,head_to_head_points,20,12,8,1,0,1,2,0,0,0,1,1,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
627048,A Song of Yards and Touchdowns,2017,draft,10,head_to_head_points,15,10,5,0.5,4,2,2,0,3,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
627051,Seattle 8-Team 627051,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627057,Game of Groans,2017,draft,8,head_to_head_points,18,11,7,0.5,0,2,2,0,3,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627071,Booze League,2017,draft,10,head_to_head_points,17,10,7,0,0,2,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627072,Magnificently Impressive League,2017,draft,12,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
627094,Swerlyk,2017,draft,8,head_to_head_points,20,11,9,0,0,1,3,0,0,0,1,1,9,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
627095,The Gentlemens League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627109,RTOs,2017,draft,12,head_to_head_points,22,14,8,1,0,2,2,1,2,1,1,1,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
627112,Carolina 12-Team PPR 627112,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627126,Smackdown City,2017,draft,14,head_to_head_points,17,10,7,1,0,1,2,0,2,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627133,The RealMan FFL,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
627144,DCFL,2017,draft,6,head_to_head_points,16,9,7,0,1,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627147,Tampa Bay 627147,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627150,Epic Football League,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
