owner_id,league_id,team_name,wins,losses,ties,pts_scored,pts_against
1,618774,Crabby  Baldhead,5,8,0,1223,1299
6,618774,Fat or Fast Eddie,6,7,0,1236,1257
8,618774,Rick Jones,4,7,2,1106,1312
11,618775,Rhodes Dirty Dingos,7,5,1,1261,1106
7,618775,The  Claw,5,7,1,1085,1155
8,618775,Gopher Girl,5,8,0,1051,1217
1,618775,Jeris Kids,6,7,0,1036,1030
4,618775,Team SinGin,10,3,0,1296,1073
5,618775,The Nurse Wilhoit,8,5,0,1023,992
9,618775,ScissorMe Timber,8,5,0,1100,1005
6,618775,Team 4-Skins,7,6,0,996,1039
13,618775,Rebecca Anderson,4,9,0,831,942
10,618775,The Krindoggs,4,9,0,1013,1133
1,618782,GM of the Year,8,5,0,1527,1331
7,618782,hate this league,7,6,0,1613,1596
2,618782,Stupid KHunts,11,2,0,1688,1316
9,618782,Tucker Right in the Kelce,10,3,0,1540,1427
4,618782,Fantasy isnt Fairbairn,7,6,0,1451,1434
3,618782,The Smalldicks,5,8,0,1369,1448
8,618782,I Love To Kiss TDs,7,6,0,1515,1401
6,618782,Fuck Da Commish,2,11,0,1332,1461
5,618782,Sundays are for The McCoys,6,7,0,1388,1450
10,618782,Las Vegas Raiders,2,11,0,1145,1705
11,618786,HooHa 2X Tuesday,10,4,0,1896,1575
2,618786,Cant Stump The Trump,7,7,0,1808,1792
6,618786,A Team Has No Name,11,3,0,2025,1602
3,618786,Bill Cosbys slumber party,12,2,0,1900,1584
7,618786,Discount Belichick,7,7,0,1956,1733
1,618786,Watch Olympics For the Sport,10,4,0,2005,1612
9,618786,The  Abusement Park,2,12,0,1372,1900
12,618786,Mandingo Grengo,4,10,0,1402,1844
10,618786,Russians  Did It,0,14,0,1194,1920
13,618786,OJ Did It  And I Helped,7,7,0,1770,1764
4,618789,Jay-Zs my agent,4,9,0,1104,1252
3,618789,Gronk if you  wanna see TDs,5,8,0,1148,1150
1,618789,Delanie SkyWalker,8,5,0,1163,1145
11,618789,Wild-Born Locomotives,4,9,0,1144,1266
9,618789,Team Burdick Billies,10,3,0,1280,1002
12,618789,Professional Educator ,8,5,0,1215,1167
2,618789,SAM CRO,12,1,0,1307,950
5,618789,The  Chokers,7,6,0,1112,1098
10,618789,Team Buckeyes,3,10,0,937,1170
7,618789,Baby Got Dak !!,4,9,0,1117,1328
3,618792,F CHAMP,10,3,0,1387,925
4,618792,Team 4,9,4,0,1202,1026
6,618792,Team 6,9,4,0,958,881
9,618792,Lake Worth Hunters,10,3,0,1282,1009
5,618792,Team 5,7,6,0,864,908
10,618792,The Replacements,5,8,0,923,1006
8,618792,Team 8,8,5,0,1148,1065
2,618792,Team 2,2,11,0,659,1038
1,618792,Team Ibarra,5,8,0,904,920
7,618792,Team 7,0,13,0,583,1131
11,618793,West Point Forty Neiners,10,4,0,1465,1359
1,618793,Trufflebutter Cheebahawks,12,2,0,1632,1225
6,618793,... Riversharks,9,5,0,1465,1365
2,618793,Angry Dragons,10,4,0,1616,1384
10,618793,Virginia Wahooligans,7,7,0,1432,1514
8,618793,Team I dont kneel ,9,5,0,1717,1410
7,618793, One Dvllecruisers ,4,10,0,1343,1551
3,618793,Captain Kirk,5,9,0,1499,1608
12,618793,My team sucks Cobb,4,10,0,1412,1473
5,618793,All I Do Is Winston,4,10,0,1380,1611
9,618793,Packer Backers,7,7,0,1260,1495
4,618793,The Browns  Of Fantasyland ,3,11,0,1306,1531
13,618797,C FIRE POWER,7,3,0,939,807
1,618797,F SHARKS,6,4,0,935,929
12,618797,C NEW JACKS,6,4,0,929,833
8,618797,F COBRA KAI,6,4,0,923,837
7,618797,F FISTPUMPERS,7,3,0,1029,868
18,618797,C THE BEAST,7,3,0,1074,859
15,618797,C THE TERMINATORS,8,2,0,963,834
16,618797,C HARDKNOCKS,7,3,0,920,846
14,618797,C HITMEN,5,5,0,901,923
19,618797,C FUNKERS,5,5,0,938,938
20,618797,C SHOCKWAVE,1,9,0,766,922
9,618797,F ROUNDHOUSEKICER,4,6,0,899,1029
10,618797,F BOMBERS,2,8,0,766,917
3,618797,F DOUBLE BARRELS,2,8,0,794,1001
11,618797,C JEDIS,5,5,0,762,846
4,618797,F KILLAS,2,8,0,750,901
2,618805,Ba Gronk A Donk,7,6,0,1166,1225
3,618805,FHR ITP,8,5,0,1138,1108
1,618805,Mango Squad,7,6,0,1158,1083
8,618805,THE ZEKE VIRUS,7,6,0,1273,1184
7,618805,Team Felker,7,6,0,1148,1188
9,618805,Fantasy Lives Matter,6,7,0,1222,1243
10,618805,Flint Town Brown,5,8,0,1132,1220
4,618805,ImJustHereSo  IWontGetFined,7,6,0,1079,1069
6,618805,Team Kelly,6,7,0,1138,1162
5,618805,Team West,5,8,0,1194,1164
2,618813,DONALBRAIN FC,9,4,0,1298,1265
5,618813,Buckets Fascia,8,5,0,1491,1220
9,618813,Jon Grudens Butt Cut,7,6,0,1330,1150
1,618813,Team Ugly,8,5,0,1346,1282
6,618813,Game of Jones,6,7,0,1287,1169
7,618813,Bobs High Flyers,4,9,0,1148,1311
3,618813,Team  DJ NO BJ,6,7,0,1329,1289
4,618813,What can Brown  do for you?,4,9,0,876,1420
4,618814,Team Kleinsasser,7,6,0,1541,1501
1,618814,Lew Alcindor,9,4,0,1566,1455
8,618814,Team Gilmore,11,2,0,1698,1345
7,618814,Viagra City  Stiff Longdongs,8,5,0,1712,1548
3,618814,Team Stover,6,7,0,1519,1585
6,618814,Team Barry Mekokener,6,7,0,1466,1465
2,618814,Team Olvera,5,8,0,1514,1465
5,618814,Team vega,6,7,0,1415,1443
9,618814,Team boe,1,12,0,1208,1619
10,618814,3 mile Lyle,6,7,0,1429,1642
10,618816,The  Moose Knuckles ,8,6,0,1531,1379
8,618816,Team Zimmerman,8,6,0,1353,1346
1,618816,Team Durbin,9,5,0,1367,1300
6,618816,"""SHRIDOG"" GAVINS TEAM",8,6,0,1315,1390
4,618816,Dude! Wheres  My CARR?,6,8,0,1305,1314
2,618816,maybe next year,6,8,0,1390,1324
5,618816,Team Wilson,3,11,0,1309,1514
3,618816,Team Tilton,8,6,0,1309,1313
7,618827,Pump Gang,9,4,0,1209,1068
3,618827,Boing 3,9,4,0,1320,1065
9,618827,Team  U lost,9,4,0,1151,986
8,618827,Team Haimes,9,4,0,1228,1118
2,618827,Team 2,8,5,0,1072,1009
6,618827,MW BRAVESVF,5,8,0,1063,1014
4,618827,Team Lickmybowls,6,7,0,1127,1089
1,618827,Team 1,4,9,0,768,983
5,618827,Team 5,4,9,0,951,1137
10,618827,Team 10,2,11,0,700,1119
20,618847,Foster The People ,9,4,0,1825,1493
17,618847,Chairman of the Board,11,2,0,1792,1332
6,618847,Polish Lives  Matter,9,4,0,1698,1443
16,618847,"Blood, Sweat and Beers",8,5,0,1476,1366
18,618847,Goodells a Jackwagon,9,4,0,1511,1366
8,618847,Team The Stranger,8,5,0,1471,1471
9,618847,Down under Jagers,4,9,0,1323,1523
15,618847,Bald  Guys,3,10,0,1093,1507
21,618847,Team HAMMERTIME,4,9,0,1494,1702
12,618847,WC Showtime,3,10,0,1149,1598
1,618847,Layn on the  TDs,4,9,0,1336,1436
19,618847,Team Purple Cobras,6,7,0,1540,1471
6,618855,Howard This happen. ,9,4,0,1228,1189
10,618855,     swabbys marauders,7,6,0,1199,1322
1,618855,Team Schwabler,10,3,0,1447,1069
11,618855,The 814,8,5,0,1298,1171
4,618855,TDz  and Beer,7,6,0,1025,1068
3,618855,The Ale Marys,4,9,0,1076,1187
5,618855,Resshaven Winers,4,9,0,1212,1223
9,618855,Team Blankenship,3,10,0,1024,1280
4,618859,Team Russ,10,3,0,1238,1037
6,618859,Team sig,8,5,0,1242,1090
2,618859,Team Woods,8,5,0,1151,1149
13,618859,Team Cramer,8,5,0,1108,1004
9,618859,BIGGIE smalls,6,7,0,913,1063
7,618859,Team H.A.M,7,6,0,1168,1179
1,618859,Team Rich,0,13,0,957,1312
10,618859,Team troth,7,6,0,1229,1130
11,618859,Team siggiemom,5,8,0,995,1064
12,618859,Team Go Steelers,6,7,0,1083,1056
8,618868,Team Cooper,7,3,0,1334,1130
13,618868,Irsay’s Pharmacist,5,5,0,1105,1152
5,618868,Team Lemerick,5,5,0,1083,1052
9,618868,Louisville Escorts,6,4,0,1103,1016
12,618868,Team Henderson,7,3,0,1224,1023
11,618868,Team Pierce,5,5,0,1058,993
3,618868,MR HARTWELL,7,3,0,1166,1165
6,618868,Team Jackson,6,4,0,1061,987
10,618868,Big Red Machine,4,6,0,1003,1151
1,618868,Team  Stewart,3,7,0,1017,1160
4,618868,Beiber Kicked Soverns ASS!!!,2,8,0,1013,1166
7,618868,Dirty South,3,7,0,869,1041
6,618872,NEW ORLEANS SAINTS!!!!,9,4,0,1664,1370
7,618872,Team Newton,8,5,0,1490,1417
2,618872,Team Lodovico,10,3,0,1461,1181
12,618872,Team Martin,9,4,0,1404,1374
1,618872,Team chisley,7,6,0,1467,1349
4,618872,PAINT THE TOWN RED!,6,7,0,1387,1404
10,618872,Team Perrin,5,8,0,1274,1431
3,618872,Team Hilliard,8,5,0,1291,1273
11,618872,Team Powell,3,10,0,1128,1391
5,618872,Fly Iggles Fly Phi,5,8,0,1379,1507
8,618872,Dragons Nine,4,9,0,1339,1508
9,618872,Green  Meenies ,4,9,0,1305,1385
27,618873,Golden Taint,8,5,0,1072,973
29,618873,Kissing Cousins,9,4,0,1095,935
38,618873,"COME ON, MAN !  Chief",7,6,0,1202,1026
36,618873,BREESUS CHRIST,8,5,0,1114,1045
21,618873,TBD Despacitos,6,6,1,1029,1030
1,618873,X 32,7,6,0,1047,1077
34,618873,The Challenger,7,5,1,1037,1065
14,618873,MAKING FANTASY GREAT AGAIN,6,7,0,1044,1046
35,618873,Team MEADOWS,5,8,0,1084,1175
16,618873,U CANT SEE ME BEAR DOWN,6,7,0,1041,1087
32,618873,Califournette cation,5,8,0,1038,1227
37,618873,MORE COW BELL,3,10,0,913,1030
6,618875,Team Rodriguez Jr,11,2,0,2265,1551
5,618875,On yo ass FreddyG,9,4,0,1707,1501
8,618875,Team morgan,8,5,0,1984,1821
9,618875,Guerilla Warfare,8,5,0,1728,1648
3,618875,Team Laneigh,7,6,0,1832,1826
4,618875,Luteville County,6,7,0,1621,1735
1,618875,Team Williams,7,6,0,1786,1752
7,618875,Team Knox,4,9,0,1354,1767
2,618875,Cashmere Coated,4,9,0,1748,1741
10,618875,W/S Piru Boys,1,12,0,1243,1926
17,618878,Off In Church,10,3,0,1541,1218
16,618878,Westbay  Rams,9,4,0,1365,1184
14,618878,K. G. B.,9,4,0,1390,1225
13,618878,Browns Lives Matter,7,6,0,1237,1177
11,618878,Super Mario-ta,6,7,0,1260,1211
1,618878,LV Trash Pandas,7,6,0,1178,1249
15,618878,Team Davis,5,8,0,1224,1295
12,618878,Team Rodriguez,6,7,0,1190,1230
18,618878,Team B Savage,3,10,0,1089,1350
7,618878,Team Big Bucc Boy ,3,10,0,1073,1408
6,618880,Cigs Are Still Free,10,3,0,1379,1031
13,618880,Rodgers Rodgers ,10,3,0,1229,1094
7,618880,The Night  King,8,5,0,1134,1085
1,618880,The Lord Commissioner,8,5,0,1283,1167
9,618880,Team  Terry ,6,7,0,1316,1206
11,618880,Stayin Out Da Stable,8,5,0,1122,1101
10,618880,Team Ellis,6,7,0,1068,1149
3,618880,I Put It In Rawl,3,10,0,979,1183
2,618880,Smoking Jays Rolling Blounts,5,8,0,1119,1195
4,618880,The  Calvinists ,4,9,0,1138,1291
12,618880,My Team Sucks Dak,5,8,0,1218,1243
8,618880,STER DADDY,5,8,0,1000,1243
6,618881,Cobra Kai V1.0,10,4,0,1715,1383
7,618881,Team OBrien,10,4,0,1524,1315
9,618881,Team Goddard,10,4,0,1536,1470
2,618881,Team Ciulla,11,3,0,1432,1322
3,618881,Mojo Mayhem,7,7,0,1433,1436
13,618881,NH Patriettes,5,9,0,1301,1464
11,618881,Golden Tate  Warriors,7,7,0,1473,1473
12,618881,6 hole  and pray,1,13,0,1145,1443
1,618881,A Few Good  Men,4,10,0,1364,1556
5,618881,Bolton Buttheads,5,9,0,1305,1367
14,618896,Dallas K-Swiss Tubes,10,3,0,1197,1043
17,618896,koo got  kut,9,4,0,1196,1142
11,618896,Big Bens Booty Call,8,5,0,1215,1179
10,618896,BoTown BigGulps,7,6,0,1154,1021
1,618896,. Ezekiel 25:17,8,5,0,1280,1046
18,618896,Zekes legal team ,8,5,0,1151,1058
15,618896,Team BIGMACs,7,6,0,1067,1113
16,618896,Multiple Scoregasms,4,9,0,1046,1160
7,618896,Team Dak2 the Future,6,7,0,1102,1244
19,618896,A double bacon BenRAPEisburger,5,8,0,1157,1137
9,618896,Team Weatherman,3,10,0,859,1145
13,618896,Team Gorman,3,10,0,1083,1220
12,618903,YOUNG BLOODz,9,4,0,1692,1407
13,618903,Team Gray,7,6,0,1740,1693
10,618903,Crop Dustin,8,5,0,1681,1388
11,618903,Team Williams,13,0,0,2116,1291
1,618903,WENTZ IN YOUR  WOMAN,6,7,0,1549,1348
3,618903,ASYLUM PSYCOS,6,7,0,1575,1558
2,618903,Evil Leader,3,10,0,1408,1617
14,618903,Prestige Worldwide,7,6,0,1528,1564
8,618903,Team Johnson,3,10,0,1409,1680
6,618903,fuck the nfl,3,10,0,480,1633
10,618906,Gurley Power,10,3,0,1226,856
1,618906,Big Cats,10,2,1,1194,1053
3,618906,Fournettes Foto-Op,9,4,0,1093,980
12,618906,Draft Salad,8,4,1,1157,1117
6,618906,Dallas Rodgers  Club,8,5,0,1094,1005
11,618906,Crazy Liquor Chzburger Party,8,5,0,1175,1071
8,618906,The Nights Watt-ch,8,5,0,1130,1109
4,618906,All-Beam Team,5,8,0,973,991
7,618906,Touchdown Breesus,3,10,0,953,1034
9,618906,only winners get wings,3,10,0,991,1204
2,618906,Harder Better Foster Stronger,2,11,0,792,1089
5,618906,O.J.s Parole Board,3,10,0,817,1086
9,618907,Call shitty Drunkel I Am,7,6,0,1344,1106
2,618907,Evil Warlocks,8,5,0,1154,1143
1,618907,By Design,12,1,0,1235,969
7,618907,Show Me Your TDs,11,2,0,1319,1022
11,618907,Look its winking at u,7,6,0,1170,1132
15,618907,Watch Out Now,4,9,0,996,1285
16,618907,Brooklyn Knights,3,9,1,893,1080
18,618907,DC WTHElliot,6,6,1,1042,1046
17,618907,Ass Kickin Time,1,12,0,839,1143
5,618907,FECC you all!,5,8,0,1065,1131
2,618908,Big Shone Messing W/ You,11,3,0,1879,1526
6,618908,Kizer Roll With Hot Peppers,8,6,0,1658,1566
1,618908,The Brady Bunch,8,6,0,1733,1608
3,618908,Lisas Team,7,7,0,1525,1583
5,618908,Big Head  Tacklers,4,10,0,1445,1642
4,618908,Kyles Team,4,10,0,1432,1747
6,618914,Greatest  Show on Paper,11,2,0,1692,1296
1,618914,The BrOwN  NoTeS,9,4,0,1365,1331
3,618914,State Penn,7,6,0,1445,1336
7,618914,North American Primates,9,4,0,1229,1188
2,618914,TrustFall Failures,6,7,0,1207,1311
10,618914,R Kelly All Stars,8,5,0,1392,1311
5,618914,Post Master Genitals,3,10,0,1269,1480
9,618914,Jack Daniels,3,10,0,1191,1333
8,618914,Guyute The Ugly Pig,4,9,0,1280,1348
4,618914,TnT Bulls,5,8,0,1210,1346
9,618915,JACKHAMMERIN JAKOBSZES,7,6,0,1454,1323
8,618915,Mikeys Baby Mama Bangerz,8,5,0,1345,1282
11,618915,Maddie Giles Angelic Healers,9,4,0,1313,1208
12,618915,Olmedos Hardo Hustlers,9,4,0,1306,1232
5,618915,StollersDounut Shop,8,5,0,1279,1260
2,618915,Rucha .,7,6,0,1341,1380
4,618915,Doug E. Fresh Singers ,6,7,0,1423,1324
6,618915,Izzy Fahds Voodoo Dolls,4,9,0,1203,1389
7,618915,Rebeccas Revenge Tour,5,8,0,1315,1291
10,618915,Ay-Never  Wanna See Randa,6,7,0,1077,1148
1,618915,Brents  Bombers,3,10,0,1258,1393
3,618915,Ann Webber South Paws,6,7,0,1242,1327
4,618917,The Real Americas Team,9,4,0,1294,1162
19,618917,My Vick In A Box,11,2,0,1542,1085
17,618917,The Dingleberries,9,4,0,1316,1199
20,618917,Team Pope,8,5,0,1344,1224
1,618917,Team Bode,6,7,0,1260,1277
10,618917,Cracka McNasty,7,6,0,1160,1290
13,618917,Teddy duchamp,3,10,0,1129,1355
7,618917,Turn Down For Watt,6,7,0,1200,1211
5,618917,Carolinas Own,4,9,0,1035,1182
12,618917,Team Siefert,6,7,0,1160,1291
14,618917,Steel Curtain,6,7,0,1179,1262
8,618917,G-G-G-Geno And the Jets,3,10,0,1109,1190
12,618927,BAG O DITKAS,9,4,0,1553,1436
14,618927,Jaime Town,10,3,0,1442,1289
13,618927,Beat and Rape,7,6,0,1392,1220
3,618927,Skins Fan,7,6,0,1343,1397
6,618927,East Des Moines Pony Express,7,6,0,1221,1317
7,618927,Grudge Bearers,4,9,0,1307,1344
9,618927,Basement Dwellers,6,7,0,1261,1397
10,618927,Bill Cosbys Sleepers,6,7,0,1392,1332
11,618927,Tony Yelk Fan Club,4,9,0,1175,1288
2,618927,Lowrents Schlag,7,6,0,1379,1350
5,618927,Debbies Bitches,6,7,0,1277,1293
1,618927,Hindenburg Titanics,5,8,0,1423,1500
3,618929,Cinnabon  Oreos,9,4,0,1721,1571
4,618929,My Dirty Undies Dude,7,6,0,1722,1629
8,618929,Unwavering Waiverers,8,5,0,1676,1669
2,618929,Beat You Like Adrians Kid,8,5,0,1722,1638
5,618929,Rock you like a Hurricane,8,5,0,1891,1631
9,618929,Constitutional  Monarchy ,7,6,0,1821,1666
10,618929,Pen Island.com,8,5,0,1704,1573
6,618929,Josh Gordon is my hero,9,4,0,1808,1627
12,618929,My TDs are real and fabulous,3,10,0,1469,1823
1,618929,The Sardines,5,8,0,1515,1739
7,618929,Melon Felons,4,9,0,1487,1767
11,618929,MEAT MEAT MEAT MEAT,2,11,0,1431,1633
6,618937,I Like a Do Da Cha Cha,7,6,0,1384,1233
2,618937,Goodells Delinquents,9,4,0,1285,1226
7,618937,HighWay To BELL !,8,5,0,1468,1281
1,618937,YOU LIKE THAT! YOU LIKE THAT!,8,5,0,1377,1231
4,618937,WG Original SilvrbkGorilla,7,6,0,1346,1314
5,618937,410 Underdog,3,10,0,1076,1467
8,618937,Ostallama Slacum,5,8,0,1207,1390
3,618937,Giorgio Amari,5,8,0,1241,1240
8,618944,Team Sedgewick,9,4,0,1403,1263
3,618944,Team Sullivan,8,5,0,1441,1339
14,618944,Team FRANK,10,3,0,1506,1160
5,618944,Team River,9,4,0,1486,1315
2,618944,Team DeLosier,5,8,0,1416,1418
4,618944,Team Lintz,8,5,0,1401,1361
13,618944,Team Ireland,7,6,0,1226,1402
15,618944,Team Stef,2,11,0,1060,1444
7,618944,Team Thomas,4,9,0,1278,1276
1,618944,bmore white chocolate,3,10,0,1168,1406
1,618961,TB12 Nation,10,3,0,1761,1360
2,618961,Africans  Revenge Club,10,3,0,1650,1360
6,618961,Easy Breesy,9,4,0,1523,1384
3,618961,Air Krafts,6,7,0,1270,1362
7,618961,Team morra,6,7,0,1201,1341
4,618961,Team Ferrucci,4,9,0,1314,1383
8,618961,Team Burnett,2,11,0,1281,1573
5,618961,Team 5,5,8,0,1262,1501
1,618986,The Commish,9,4,0,1685,1428
4,618986,Toon Squad,12,1,0,1594,1367
3,618986,Akron Browns,8,5,0,1591,1351
12,618986,Jiggas  Niggas,8,5,0,1520,1384
15,618986,Raven claw,6,7,0,1433,1535
5,618986,Lean Bodies,7,6,0,1509,1331
13,618986,Team Santa,4,9,0,1295,1522
14,618986,Team Sickels,5,8,0,1192,1482
2,618986,Ak-Rowdy  LocaLegends,2,11,0,1221,1526
6,618986,JOHNNY MAC,4,9,0,1163,1277
7,618991,Daddy-0 Bighouse,8,5,0,1547,1322
1,618991,Maize Rage,7,6,0,1362,1339
9,618991,Russell Mania,9,4,0,1468,1271
8,618991,Pass the Blount,9,4,0,1284,1259
3,618991,Team Of Destiny,7,6,0,1335,1347
10,618991,A Team Has No Name,7,6,0,1348,1375
5,618991,The Bucking Ears,4,9,0,1200,1358
6,618991,Monkey boy,6,7,0,1215,1273
12,618991,Pryor Offenses ,7,6,0,1223,1197
11,618991,Turn Down For Watt,7,6,0,1294,1224
2,618991,Dakstreet Boys,2,11,0,1144,1315
4,618991,The Boys of Fall,5,8,0,1191,1331
1,618994,Ass Kickers United,8,6,0,1679,1685
5,618994,BrownBagginIt MAGA,9,5,0,1706,1579
7,618994,You Like Space?,8,6,0,1747,1669
4,618994,Team GEEBS,7,7,0,1613,1516
6,618994,Clinton-Dix Out For Harambe,6,8,0,1618,1564
3,618994,Delta Amatuers,5,9,0,1523,1680
8,618994,Niglets  Assembled ,7,7,0,1604,1755
2,618994,Build The Wall,6,8,0,1594,1636
9,618997,Goff Balls,8,5,0,1602,1524
3,618997,I Wilfork You Up,8,5,0,1615,1530
11,618997,Cha Boy Beams,8,5,0,1661,1563
1,618997,#Doug #Doug,9,4,0,1529,1446
8,618997,The Fear Boners,7,6,0,1755,1599
7,618997,McNizzle FoRizzle,5,8,0,1406,1404
4,618997,Spider2 YBanana,6,7,0,1477,1446
6,618997,Errmahgoff... Eiferted,5,8,0,1218,1385
5,618997,WilforkyourButt Fumble,4,9,0,1350,1579
2,618997,Show me your TDs,5,8,0,1328,1466
7,618998,Watts High Score Mean,9,4,0,1202,985
8,618998,The Emutilator,8,5,0,1243,1080
10,618998,That Pulled Pork Sandwich,7,6,0,1073,1078
3,618998,Jonny Boy,7,6,0,994,1026
1,618998,Kelce Lately,9,4,0,1091,992
4,618998,HUH? ......,8,5,0,1045,1068
5,618998,The Sherlock Holmies,5,8,0,975,1048
6,618998,Lady Fingers,5,8,0,1019,1055
2,618998,Beats by Ray,4,9,0,899,1010
9,618998,Let Me see your TDs,3,10,0,807,1006
2,619000,Gurleys Gone Wild,9,4,0,1252,1028
6,619000,Big Dawg Ballz,8,5,0,1227,1086
3,619000,Team Waterboy,7,6,0,1110,1144
10,619000,Just give me  the MONEY...!!!,8,5,0,1171,1066
1,619000,Kareem Pie Kings,7,6,0,1201,1128
7,619000,Le Mandingos,6,7,0,1094,1146
5,619000,Senor Hank,3,10,0,1028,1234
9,619000,War Machine,6,7,0,1051,1103
8,619000,Dhirty Dhalsim,5,8,0,994,1107
4,619000,Romars Revenge,6,7,0,1073,1159
6,619003,UR Losin!,10,3,0,1313,999
3,619003,GoPAckGo 12,10,3,0,1347,1105
8,619003,Team Ma$$hole,8,5,0,1065,1064
5,619003,Team Stats,7,6,0,1111,1108
1,619003,Team No Sleep,5,8,0,1140,1117
4,619003,Team 4,2,11,0,922,1101
2,619003,Team 2,7,6,0,996,1114
7,619003,NoLimits NLMB,3,10,0,838,1125
9,619018,Bojangles _,7,6,0,1223,1138
2,619018,Touchdown There,8,5,0,1221,1176
12,619018,Team Peper,8,5,0,1370,1186
1,619018,Team Petespunks,9,4,0,1086,1067
4,619018,Team RamRod,6,7,0,1311,1236
3,619018,Seaman Stainz,7,6,0,1211,1075
11,619018,Ha-Ha Hillary  Luvs ClintonDix,5,8,0,1170,1194
5,619018,Team T-Ballers,7,6,0,1148,1143
10,619018,Monis Monsters Monsters,2,11,0,857,1215
6,619018,The A-NAL-A-ters,6,7,0,926,1093
6,619031,Dtown Bones,10,4,0,1604,1409
2,619031,Team meyers,8,6,0,1664,1600
9,619031,Mister Fister,9,5,0,1635,1510
3,619031,Team BassBitches,7,7,0,1637,1619
1,619031,Guitar \m/,6,8,0,1548,1697
4,619031,Team Urness,5,9,0,1473,1568
8,619031,Nashvegas Herpes Hitmaker,5,9,0,1585,1635
7,619031,Horn OPlenty,6,8,0,1481,1590
12,619033,Team Grundmeyer,10,3,0,1482,1230
10,619033,Team Linton,11,2,0,1483,1170
11,619033,Total Domination,8,5,0,1360,1144
2,619033,Team 2,7,6,0,1404,1436
7,619033,Team E,7,6,0,1334,1268
9,619033,BAO NoOne,8,5,0,1161,1274
4,619033,Team 4,7,6,0,1344,1132
5,619033,Team Harshbarger,4,9,0,1135,1287
8,619033,Team estupinian,7,6,0,1218,1219
1,619033,Team 1,1,12,0,842,1261
3,619033,Zeka Virus,4,9,0,1139,1280
6,619033,Team RAWdriguez,4,9,0,1038,1239
12,619035,Old Enough 2 Kn ow Better lol,10,3,0,1140,998
1,619035,LOS ANGELES Rottweilers,8,5,0,1199,943
11,619035,Cleveland  Steamer ,8,5,0,1051,1043
2,619035,DooM C-los,9,4,0,1188,876
5,619035,Team 5,7,6,0,1148,1041
7,619035,Team Guby,7,6,0,1177,1208
3,619035,Team Sharma,5,8,0,883,936
6,619035,the Flamers,7,6,0,1150,1128
4,619035,The Riptides,6,7,0,1055,1065
9,619035,Team carron,2,11,0,801,1028
8,619035,Team Harris ,5,8,0,854,1012
10,619035,The BJAs,4,9,0,688,1054
5,619042,Team 5,9,4,0,1384,1036
8,619042,Gold n Black  Forever,9,4,0,1408,1121
7,619042,STAY  IN UR LANE,10,3,0,1236,1080
4,619042,GIANT SIZED,8,5,0,1144,1089
1,619042,Chicken Parm,4,9,0,1127,1177
6,619042,Da Best,2,11,0,866,1263
3,619042,Team KC,6,7,0,1136,1096
2,619042,Virginia Nitros,4,9,0,749,1188
10,619050,Bradys  Uggs,8,5,0,1166,1027
3,619050,Az Breakdown,8,5,0,984,928
1,619050,Aaa 1,8,5,0,1156,1128
6,619050,da raiders touchdown,7,6,0,1126,1083
9,619050,Loyal Roughriders,6,7,0,1186,1140
8,619050,The New York Giants SUCK!,7,6,0,1024,1059
4,619050,Chicago Blackhawks,7,6,0,956,971
2,619050,Team Anderson,4,9,0,848,962
5,619050,Team 5,6,7,0,976,1013
7,619050,Young Dolphan YD400,4,9,0,983,1095
2,619051,Straight Cash Homie,6,7,0,1394,1275
4,619051,Deflated Balls,8,5,0,1389,1348
6,619051,BUNSTRS  BUNCH,7,6,0,1471,1350
1,619051,HAHA DIX Pics,10,3,0,1475,1294
9,619051,Chronic  Masterdeflater,7,6,0,1222,1323
10,619051,Show Me Them TDs,6,7,0,1388,1277
3,619051,#NuthinBut A GThang,6,7,0,1349,1421
5,619051,Rad sacker,6,7,0,1254,1326
11,619051,Joe Buck Yourself,5,8,0,1190,1350
7,619051,Blairly Missed It,4,9,0,1219,1388
7,619053,Go Dutchmen,6,7,0,1148,1234
4,619053,Minnesota Ticklers,4,9,0,1214,1348
8,619053,# Unicorns,6,7,0,1209,1255
6,619053,WI Cheesehead,5,7,1,1194,1282
2,619053,Wolves  Nation,9,4,0,1283,1118
10,619053,Team SJU,10,3,0,1474,1239
3,619053,# ButtBuffet,6,7,0,1301,1273
9,619053,Team Snack Trays,9,3,1,1283,1164
1,619053,Bob Bjornsteds Afro,4,9,0,1125,1293
5,619053,Morning Wood,5,8,0,1285,1312
7,619060,Joshs Journeymen,9,4,0,1300,1164
9,619060,Mile High Magic,8,5,0,1445,1260
3,619060,Knockin on  Evans Door,7,6,0,1204,1151
8,619060,Heroes and Zeros,7,6,0,1245,1256
2,619060,Team Juggs,7,6,0,1294,1318
10,619060,Flying   Pigs,7,6,0,1182,1204
6,619060,Team Wingnuts,6,7,0,1324,1318
1,619060,Meyers Marauders,5,8,0,1212,1260
5,619060,Team Mean Machine,6,7,0,1090,1232
4,619060,Tough As Chuck,3,10,0,1154,1286
5,619062,Team BIG GEORGE,10,3,0,1471,1332
8,619062,TDs and beer,7,6,0,1695,1535
11,619062,Team Webber-Jarman,9,4,0,1570,1380
9,619062,Slammin Salmon,8,5,0,1567,1339
2,619062,Team Hegger,7,6,0,1412,1426
1,619062,Team Jarman,8,5,0,1304,1292
7,619062,The A Team,8,5,0,1556,1437
4,619062,Colorado Lions,6,7,0,1414,1459
